"animalID","year","observed","tagsex","firstobsmolt","lastobsmolt","season","firstobsbreed","lastobsbreed","numbreed","firstobsbreeddoy","lastobsmoltdoy","breeddur","tripdur","moltdur","pupID","pupsex","yearborn","age","pupyearborn","firstyearindicator","indices","pupseeneveragain","puprecruited"
5117,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,6,"NA","NA",NA,NA,NA
5117,1987,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10281,"M",1980,7,"1987","1988",24,0,0
5117,1988,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10685,"F",1980,8,"1988","1989",25,0,0
5123,1983,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,3,"NA","NA",NA,NA,NA
5135,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,5,"NA","NA",NA,NA,NA
5138,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,6,"NA","NA",NA,NA,NA
5146,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,5,"NA","NA",NA,NA,NA
5146,1986,"1","F",NA,NA,NA,NA,"1986-01-21",3,1,148,20,218.041666666667,32.9583333333333,NA,NA,1980,6,"NA","NA",NA,NA,NA
5146,1987,"B","F","1986-04-28","1986-06-09",1987,"1987-01-21","1987-02-12",19,21,160,22,226.041666666667,42,10198,"F",1980,7,"1987","1988",24,0,0
5146,1988,"1","F",NA,NA,NA,NA,"1988-01-23",12,2,155,21,212.041666666667,39,NA,NA,1980,8,"NA","NA",NA,NA,NA
5146,1989,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10861,"F",1980,9,"1989","1990",26,0,0
5146,1990,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11273,"F",1980,10,"1990","1991",27,4,1
5146,1991,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,11,"NA","NA",NA,NA,NA
5146,1992,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,12,"NA","NA",NA,NA,NA
5146,1993,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,13,"NA","NA",NA,NA,NA
5146,1995,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,15,"NA","NA",NA,NA,NA
5166,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7864,"M",1980,4,"1984","1985",21,0,0
5184,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,4,"NA","NA",NA,NA,NA
5184,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,6,"NA","NA",NA,NA,NA
5208,1982,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,3,"NA","NA",NA,NA,NA
5208,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7818,"M",1979,5,"1984","1985",21,0,0
5208,1985,"1","F",NA,NA,NA,NA,"1985-01-31",2,4,104,NA,266,14,8379,"M",1979,6,"1985","1986",22,0,0
5208,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,7,"NA","NA",NA,NA,NA
5208,1993,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,14,"NA","NA",NA,NA,NA
5208,1994,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,15,"NA","NA",NA,NA,NA
5261,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,7,"NA","NA",NA,NA,NA
5263,1982,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,3,"NA","NA",NA,NA,NA
5263,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7825,"F",1979,5,"1984","1985",21,2,0
5263,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,6,"NA","NA",NA,NA,NA
5263,1986,"1","F",NA,NA,NA,NA,"1986-02-11",3,15,101,27,279,0,9391,"F",1979,7,"1986","1987",23,4,1
5263,1987,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10237,"M",1979,8,"1987","1988",24,4,0
5263,1988,"B","F","1987-04-30","1987-05-03",1988,"1988-01-11","1988-02-13",27,11,123,33,253.041666666667,3,10570,"F",1979,9,"1988","1989",25,3,1
5263,1989,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11073,"F",1979,10,"1989","1990",26,0,0
5263,1990,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,11,"NA","NA",NA,NA,NA
5286,1982,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,3,"NA","NA",NA,NA,NA
5286,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,5,"NA","NA",NA,NA,NA
5297,1982,"1","F",NA,NA,NA,NA,NA,NA,NA,111,NA,NA,0,NA,NA,1979,3,"NA","NA",NA,NA,NA
5297,1983,"1","F",NA,NA,NA,NA,"1983-02-11",3,8,142,34,231.041666666667,46.9583333333333,NA,NA,1979,4,"NA","NA",NA,NA,NA
5297,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,0,NA,NA,1979,5,"NA","NA",NA,NA,NA
5297,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,6,"NA","NA",NA,NA,NA
5297,1986,"1","F",NA,NA,NA,NA,"1986-01-21",3,NA,88,NA,NA,0,NA,NA,1979,7,"NA","NA",NA,NA,NA
5299,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,5,"NA","NA",NA,NA,NA
5307,1988,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,9,"NA","NA",NA,NA,NA
5310,1982,"1","F",NA,NA,NA,NA,NA,NA,NA,85,NA,NA,0,NA,NA,1979,3,"NA","NA",NA,NA,NA
5310,1983,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,4,"NA","NA",NA,NA,NA
5310,1984,"1","F",NA,NA,NA,NA,"1984-01-28",4,NA,110,NA,NA,8,7796,"F",1979,5,"1984","1985",21,0,0
5310,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,7,"NA","NA",NA,NA,NA
5310,1988,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10493,"M",1979,9,"1988","1989",25,1,0
5310,1989,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10926,"M",1979,10,"1989","1990",26,3,0
5310,1990,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,11,"NA","NA",NA,NA,NA
5314,1983,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,4,"NA","NA",NA,NA,NA
5314,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,5,"NA","NA",NA,NA,NA
5318,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,7,"NA","NA",NA,NA,NA
5324,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,5,"NA","NA",NA,NA,NA
5324,1988,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,9,"NA","NA",NA,NA,NA
5330,1982,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,3,"NA","NA",NA,NA,NA
5330,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,5,"NA","NA",NA,NA,NA
5330,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8390,"M",1979,6,"1985","1986",22,1,0
5330,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,7,"NA","NA",NA,NA,NA
5330,1988,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,9,"NA","NA",NA,NA,NA
5330,1989,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10893,"M",1979,10,"1989","1990",26,0,0
5330,1990,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11268,"F",1979,11,"1990","1991",27,0,0
5330,1994,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,15,"NA","NA",NA,NA,NA
5330,1995,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,16,"NA","NA",NA,NA,NA
5331,1983,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,4,"NA","NA",NA,NA,NA
5331,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8490,"F",1979,6,"1985","1986",22,1,0
5338,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,6,"NA","NA",NA,NA,NA
5338,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,7,"NA","NA",NA,NA,NA
5338,1987,"1","F",NA,NA,NA,NA,"1987-03-07",1,66,110,NA,321,15,NA,NA,1979,8,"NA","NA",NA,NA,NA
5338,1988,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9061,"M",1979,9,"1988","1989",25,0,0
5338,1990,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,11,"NA","NA",NA,NA,NA
5340,1983,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,4,"NA","NA",NA,NA,NA
5340,1984,"1","F",NA,NA,NA,NA,"1984-01-25",3,NA,110,NA,NA,0,NA,NA,1979,5,"NA","NA",NA,NA,NA
5350,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,7,"NA","NA",NA,NA,NA
5358,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,5,"NA","NA",NA,NA,NA
5358,1988,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,9,"NA","NA",NA,NA,NA
5358,1990,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,11,"NA","NA",NA,NA,NA
5364,1982,"1","F",NA,NA,NA,NA,"1982-01-27",3,NA,129,NA,NA,36.9583333333333,NA,NA,1979,3,"NA","NA",NA,NA,NA
5364,1983,"1","F",NA,NA,NA,NA,"1983-01-15",2,NA,78,NA,NA,0,NA,NA,1979,4,"NA","NA",NA,NA,NA
5364,1984,"1","F",NA,NA,NA,NA,"1984-01-23",4,NA,83,NA,NA,0,NA,NA,1979,5,"NA","NA",NA,NA,NA
5364,1985,"1","F",NA,NA,NA,NA,"1985-01-24",2,13,123,NA,256.041666666667,0,8375,"M",1979,6,"1985","1986",22,1,0
5364,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,7,"NA","NA",NA,NA,NA
5370,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,5,"NA","NA",NA,NA,NA
5378,1983,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,4,"NA","NA",NA,NA,NA
5378,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,6,"NA","NA",NA,NA,NA
5378,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,7,"NA","NA",NA,NA,NA
5383,1983,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,3,"NA","NA",NA,NA,NA
5383,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,4,"NA","NA",NA,NA,NA
5383,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,5,"NA","NA",NA,NA,NA
5383,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,6,"NA","NA",NA,NA,NA
5383,1987,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,7,"NA","NA",NA,NA,NA
5384,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7865,"M",1980,4,"1984","1985",21,0,0
5384,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,5,"NA","NA",NA,NA,NA
5384,1986,"1","F",NA,NA,NA,NA,"1986-01-21",3,NA,94,NA,NA,0,NA,NA,1980,6,"NA","NA",NA,NA,NA
5389,1984,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7842,"F",1980,4,"1984","1985",21,0,0
5389,1987,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8952,"M",1980,7,"1987","1988",24,0,0
5402,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7905,"F",1980,4,"1984","1985",21,2,0
5402,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,5,"NA","NA",NA,NA,NA
5402,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,6,"NA","NA",NA,NA,NA
5402,1987,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,7,"NA","NA",NA,NA,NA
5406,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7829,"M",1980,4,"1984","1985",21,2,0
5433,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,4,"NA","NA",NA,NA,NA
5433,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,5,"NA","NA",NA,NA,NA
5433,1986,"1","F",NA,NA,NA,NA,"1986-02-28",2,32,141,NA,256.041666666667,0,9465,"M",1980,6,"1986","1987",23,0,0
5439,1988,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,8,"NA","NA",NA,NA,NA
5440,1983,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,3,"NA","NA",NA,NA,NA
5440,1984,"1","F",NA,NA,NA,NA,"1984-02-06",3,20,142,17,243.041666666667,0,7877,"F",1980,4,"1984","1985",21,0,0
5440,1988,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10663,"M",1980,8,"1988","1989",25,0,0
5440,1989,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,9,"NA","NA",NA,NA,NA
5448,1983,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,3,"NA","NA",NA,NA,NA
5451,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,5,"NA","NA",NA,NA,NA
5465,1983,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,3,"NA","NA",NA,NA,NA
5465,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7795,"M",1980,4,"1984","1985",21,0,0
5465,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8405,"M",1980,5,"1985","1986",22,2,0
5465,1986,"1","F",NA,NA,NA,NA,"1986-01-29",3,NA,99,NA,NA,0,NA,NA,1980,6,"NA","NA",NA,NA,NA
5465,1987,"B","F","1986-04-05","1986-04-06",1987,NA,"1987-01-21",15,NA,96,NA,NA,1,10216,"F",1980,7,"1987","1988",24,0,0
5465,1988,"B","F","1987-04-04","1987-04-28",1988,NA,"1988-01-26",22,NA,118,NA,NA,23.9583333333333,10485,"M",1980,8,"1988","1989",25,3,0
5465,1989,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,9,"NA","NA",NA,NA,NA
5465,1993,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,13,"NA","NA",NA,NA,NA
5479,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,4,"NA","NA",NA,NA,NA
5479,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,5,"NA","NA",NA,NA,NA
5481,1983,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,3,"NA","NA",NA,NA,NA
5487,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,5,"NA","NA",NA,NA,NA
5487,1989,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10940,"M",1981,8,"1989","1990",26,2,1
5490,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,3,"NA","NA",NA,NA,NA
5490,1995,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,14,"NA","NA",NA,NA,NA
5497,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,3,"NA","NA",NA,NA,NA
5507,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,4,"NA","NA",NA,NA,NA
5507,1987,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,6,"NA","NA",NA,NA,NA
5507,1988,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9074,"M",1981,7,"1988","1989",25,2,0
5510,1987,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10304,"F",1981,6,"1987","1988",24,2,0
5510,1988,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10659,"M",1981,7,"1988","1989",25,1,0
5511,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,3,"NA","NA",NA,NA,NA
5511,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,4,"NA","NA",NA,NA,NA
5511,1986,"1","F",NA,NA,NA,NA,"1986-01-26",2,15,101,NA,279,0,NA,NA,1981,5,"NA","NA",NA,NA,NA
5521,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,4,"NA","NA",NA,NA,NA
5521,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,5,"NA","NA",NA,NA,NA
5534,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,3,"NA","NA",NA,NA,NA
5546,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,3,"NA","NA",NA,NA,NA
5547,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,3,"NA","NA",NA,NA,NA
5547,1985,"1","F",NA,NA,NA,NA,"1985-02-09",3,14,76,26,304,0,NA,NA,1981,4,"NA","NA",NA,NA,NA
5550,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,3,"NA","NA",NA,NA,NA
5550,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,4,"NA","NA",NA,NA,NA
5550,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,148,NA,NA,0,NA,NA,1981,5,"NA","NA",NA,NA,NA
5550,1987,"1","F",NA,NA,NA,NA,NA,NA,NA,152,NA,NA,25,NA,NA,1981,6,"NA","NA",NA,NA,NA
5550,1988,"B","F","1987-05-23","1987-05-23",1988,"1988-01-16","1988-02-12",29,16,143,27,238.041666666667,0,10533,"F",1981,7,"1988","1989",25,0,0
5550,1989,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10859,"M",1981,8,"1989","1990",26,0,0
5550,1990,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,9,"NA","NA",NA,NA,NA
5550,1991,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,10,"NA","NA",NA,NA,NA
5558,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8454,"M",1981,4,"1985","1986",22,1,0
5559,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,4,"NA","NA",NA,NA,NA
5559,1986,"1","F",NA,NA,NA,NA,"1986-02-27",3,15,141,43,239.041666666667,0,NA,NA,1981,5,"NA","NA",NA,NA,NA
5559,1987,"1","F",NA,NA,NA,NA,NA,NA,NA,154,NA,NA,0,NA,NA,1981,6,"NA","NA",NA,NA,NA
5559,1988,"B","F","1987-06-09","1987-06-09",1988,"1988-02-20","1988-02-23",4,51,160,3,256.041666666667,0,NA,NA,1981,7,"NA","NA",NA,NA,NA
5584,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,4,"NA","NA",NA,NA,NA
5584,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9434,"F",1981,5,"1986","1987",23,0,0
5584,1987,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,6,"NA","NA",NA,NA,NA
5584,1988,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,7,"NA","NA",NA,NA,NA
5584,1991,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,10,"NA","NA",NA,NA,NA
5584,1992,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,11,"NA","NA",NA,NA,NA
5584,1993,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12430,"M",1981,12,"1993","1994",30,0,0
5592,1984,"1","F",NA,NA,NA,NA,"1984-02-29",3,38,142,22,261.041666666667,0,7835,"M",1981,3,"1984","1985",21,0,0
5604,1984,"1","F",NA,NA,NA,NA,"1984-02-05",5,6,83,30,288,0,NA,NA,1981,3,"NA","NA",NA,NA,NA
5604,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,4,"NA","NA",NA,NA,NA
5610,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,3,"NA","NA",NA,NA,NA
5610,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,5,"NA","NA",NA,NA,NA
5610,1987,"B","F","1986-05-15","1986-05-15",1987,"1987-01-13","1987-02-15",33,13,135,33,243.041666666667,0,8961,"F",1981,6,"1987","1988",24,0,0
5610,1988,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10609,"M",1981,7,"1988","1989",25,1,0
5610,1990,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,9,"NA","NA",NA,NA,NA
5610,1991,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,10,"NA","NA",NA,NA,NA
5610,1992,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12013,"M",1981,11,"1992","1993",29,2,1
5620,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,0,NA,NA,1981,3,"NA","NA",NA,NA,NA
5621,1984,"B","F","1983-04-20","1983-04-20",1984,"1984-01-12","1984-02-12",6,12,110,31,267,0,NA,NA,1981,3,"NA","NA",NA,NA,NA
5621,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,4,"NA","NA",NA,NA,NA
5621,1986,"1","F",NA,NA,NA,NA,"1986-02-01",1,32,111,NA,286,0,NA,NA,1981,5,"NA","NA",NA,NA,NA
5630,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,4,"NA","NA",NA,NA,NA
5635,1986,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,5,"NA","NA",NA,NA,NA
5648,1988,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,7,"NA","NA",NA,NA,NA
5666,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8448,"M",1982,3,"1985","1986",22,1,0
5699,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982,3,"NA","NA",NA,NA,NA
5699,1986,"1","F",NA,NA,NA,NA,"1986-01-15",1,15,101,NA,279,5,NA,NA,1982,4,"NA","NA",NA,NA,NA
5699,1988,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10607,"F",1982,6,"1988","1989",25,1,0
5699,1989,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10972,"M",1982,7,"1989","1990",26,2,0
5699,1990,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11309,"M",1982,8,"1990","1991",27,0,0
5699,1991,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11711,"F",1982,9,"1991","1992",28,0,0
5705,1987,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10229,"M",1982,5,"1987","1988",24,1,0
5735,1988,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982,6,"NA","NA",NA,NA,NA
5743,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,3,"NA","NA",NA,NA,NA
5743,1985,"1","F",NA,NA,NA,NA,"1985-02-07",3,6,104,32,268,0,NA,NA,1981,4,"NA","NA",NA,NA,NA
5743,1986,"1","F",NA,NA,NA,NA,"1986-01-31",2,3,99,NA,269,5,9260,"F",1981,5,"1986","1987",23,5,1
5743,1987,"B","F","1986-04-05","1986-04-24",1987,NA,"1987-01-23",24,NA,114,NA,NA,19,10209,"F",1981,6,"1987","1988",24,1,1
5743,1988,"B","F","1987-03-27","1987-04-05",1988,NA,"1988-01-22",21,NA,95,NA,NA,9,10524,"M",1981,7,"1988","1989",25,0,0
5743,1989,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,8,"NA","NA",NA,NA,NA
5746,1984,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,3,"NA","NA",NA,NA,NA
